Date,Product,Quantity,Price
2025-12-16,Rice Basmati,543.2,46.28
2023-11-15,Spinach,378.8,35.33
2024-11-14,Milk Almond,145.2,131.13
2023-06-12,Spinach,627.3,41.448
2025-07-23,Yogurt Plain,289.6,175.2
2024-10-23,Eggs Organic,241.5,129.24
2025-02-26,Milk Almond,469.5,82.848
2025-02-23,Pineapple,337.8,91.0
2024-02-10,Rice Premium,1034.7,46.25
2023-01-04,Wheat Organic,796.9,55.488
2024-11-20,Potatoes Sweet,708.1,30.67
2024-08-28,Tomatoes Cherry,241.4,17.88
2025-08-16,Yogurt Greek,163.6,130.68
2025-01-10,Yogurt Greek,416.7,30.87
2024-01-09,Cabbage,731.7,16.23
2023-11-04,Eggs,197.3,33.61
2024-05-26,Lettuce,315.0,28.02
2024-07-28,Onions Red,478.1,37.79
2024-01-22,Grapes Red,381.6,74.4
2023-02-10,Cabbage,124.5,38.33
2023-11-12,Onions Red,449.8,26.04
2025-01-15,Yogurt Greek,468.7,74.844
2023-01-21,Yogurt Plain,373.6,25.98
2024-06-29,Corn White,1641.3,44.8
2025-12-23,Cream,45.2,88.96
2025-12-01,Zucchini,465.3,27.92
2023-05-12,Quinoa,2384.5,36.52
2025-12-01,Zucchini,224.4,29.97
2025-10-10,Zucchini,429.8,34.14
2023-04-04,Peaches,341.5,66.04
2025-01-24,Corn Yellow,1632.2,46.392
2023-10-13,Yogurt Greek,466.5,122.05
2024-05-08,Bananas,264.2,63.7
2024-09-09,Wheat Organic,536.3,36.07
2025-12-06,Cheese Feta,145.6,58.09
2025-06-30,Rice Basmati,839.9,57.04
2025-10-30,Rice Basmati,795.5,30.19
2025-08-11,Cheese Mozzarella,367.9,78.21
2024-03-05,Onions White,209.0,20.17
2025-06-16,Potatoes,694.7,27.62
2024-10-01,Milk Fresh,112.1,65.65
2024-01-15,Grapes Green,128.3,52.05
2024-10-28,Corn White,1576.8,32.19
2023-12-30,Pineapple,150.4,85.6
2023-07-27,Potatoes Sweet,572.9,36.48
2025-07-03,Bananas,285.5,73.36
2025-08-08,Onions White,381.4,26.352
2023-09-12,Zucchini,590.4,17.2
2024-04-30,Yogurt Greek,237.6,98.37
2024-12-09,Cheese Feta,93.3,65.79
2023-06-29,Cheese Mozzarella,425.5,49.27
2024-04-14,Apples Green,159.1,106.32
2023-02-25,Carrots Baby,582.2,32.64
2023-08-03,Cream,296.4,113.712
2023-07-13,Yogurt Plain,67.9,26.05
2025-07-03,Yogurt Strawberry,411.0,97.87
2025-07-30,Eggs Organic,315.9,128.74
2025-08-06,Bananas,277.1,55.37
2023-02-23,Grapes Red,122.9,114.876
2023-03-19,Oats,897.9,35.49
2023-12-26,Plums,256.7,98.74
2025-05-18,Peaches,260.8,42.83
2024-05-24,Cream,389.5,102.85
2025-06-08,Carrots,254.4,33.06
2023-12-10,Cabbage,352.7,27.64
2025-07-10,Cucumbers,595.9,26.72
2025-05-15,Grapes Red,294.5,56.44
2024-10-04,Quinoa,1459.2,48.48
2025-04-01,Butter,252.8,97.98
2024-05-12,Potatoes,194.6,38.62
2025-03-08,Cheese Mozzarella,477.8,40.69
2025-07-28,Grapes Red,399.9,55.42
2025-08-03,Corn White,1327.9,56.67
2025-02-08,Bananas,98.7,50.14
2023-09-20,Butter,203.4,58.93
2025-06-08,Onions White,354.0,36.972
2025-06-30,Apples Red,69.7,76.39
2025-03-19,Rice Premium,1948.1,37.26
2023-02-18,Wheat Durum,1295.7,53.59
2024-01-05,Tomatoes Fresh,424.6,25.92
2024-06-20,Strawberries,153.1,61.764
2023-12-12,Corn White,531.4,44.17
2023-09-11,Cheese Feta,180.0,40.536
2025-10-19,Milk Almond,498.2,138.81
2023-04-11,Eggs Organic,381.7,61.8
2024-12-31,Rice Basmati,1341.0,43.38
2023-06-15,Lettuce,731.5,19.716
2025-02-04,Spinach,405.9,33.47
2024-11-30,Wheat Organic,664.6,35.97
2024-07-11,Tomatoes Fresh,117.0,18.98
2023-08-17,Lettuce,167.5,35.5
2024-01-26,Cheese Feta,282.6,114.93
2024-02-01,Wheat Organic,1850.5,45.29
2024-06-29,Plums,75.5,67.18
2025-07-05,Blueberries,204.0,59.57
2025-06-07,Eggs Organic,115.3,136.0
2025-12-15,Broccoli,125.0,19.236
2025-01-21,Butter,38.3,142.044
2024-03-13,Eggplant,376.3,15.36
2025-10-10,Yogurt Greek,304.3,57.2
2023-08-30,Strawberries,102.3,94.96
2025-05-17,Apples Red,284.9,72.91199999999999
2023-03-30,Wheat Organic,1190.0,60.168
2024-07-22,Yogurt Plain,267.6,66.99
2023-03-15,Oats,1284.2,51.97
2024-04-07,Soybeans,1924.9,38.41
2024-08-03,Apples Green,249.5,89.664
2024-08-17,Pineapple,176.1,96.7
2025-01-02,Corn Yellow,590.0,48.852
2023-11-27,Quinoa,1431.7,30.58
2025-12-17,Wheat Durum,1029.9,56.24
2025-08-15,Cabbage,579.7,36.12
2024-02-23,Cheese Mozzarella,313.8,42.92
2024-01-14,Carrots Baby,605.8,22.57
2025-01-22,Milk Fresh,360.1,110.77
2025-01-16,Corn Yellow,1271.0,50.65
2023-09-10,Grapes Green,239.2,93.37
2023-08-27,Soybeans,1392.1,52.548
2024-11-13,Milk Fresh,110.6,138.92
2023-11-29,Lettuce,289.7,25.51
2025-06-04,Quinoa,1895.3,37.88
2025-01-29,Broccoli,647.6,23.38
2023-03-14,Pears,197.6,89.59
2024-03-21,Pears,175.6,75.72
2024-03-03,Quinoa,1593.5,30.04
2025-02-14,Carrots Baby,531.4,31.47
2023-12-15,Rice Basmati,627.9,57.78
2025-04-03,Broccoli,309.3,33.17
2023-10-18,Corn Yellow,866.1,47.82
2025-12-30,Cream,395.4,104.68
2023-09-06,Quinoa,1543.8,45.6
2024-04-13,Onions White,565.1,38.92
2024-04-28,Carrots,226.4,45.624
2023-08-10,Butter,315.8,40.94
2023-06-08,Butter,22.7,130.38
2023-10-07,Barley,2203.4,30.38
2024-08-07,Cucumbers,119.2,15.89
2024-01-04,Potatoes Sweet,584.4,33.24
2023-07-07,Cheese Cheddar,155.8,33.65
2025-03-13,Spinach,582.0,15.64
2024-01-22,Oats,1546.0,53.08
2023-05-29,Bananas,344.5,47.03
2023-04-16,Blueberries,344.9,50.652
2025-05-07,Cabbage,367.2,44.892
2025-10-21,Grapes Red,91.1,42.32
2024-06-07,Mangoes,218.0,50.83
2024-12-02,Potatoes,200.5,23.97
2025-10-02,Soybeans,1809.0,58.47
2025-06-06,Apples Red,125.3,75.51599999999999
2023-04-12,Cauliflower,221.2,17.49
2023-07-11,Apples Red,161.8,96.73
2023-09-01,Soybeans,1324.0,52.548
2025-09-06,Strawberries,95.9,92.83
2024-01-29,Cream,122.8,132.0
2025-09-26,Cream,118.9,72.94
2023-03-14,Oranges Navel,286.7,91.19
2025-05-12,Corn White,1413.6,56.23
2023-03-02,Grapes Green,138.2,96.29
2025-09-15,Corn Yellow,661.1,39.57599999999999
2024-04-26,Spinach,365.6,21.28
2025-04-21,Tomatoes Cherry,113.2,27.996
2025-04-23,Barley,1092.0,55.17
2023-02-17,Cauliflower,351.1,31.2
2024-10-20,Cream,50.1,96.13
2024-08-08,Zucchini,168.7,29.8
2023-10-25,Rice Basmati,2067.5,52.27
2023-12-13,Tomatoes Fresh,522.7,21.96
2025-10-18,Tomatoes Fresh,401.1,39.396
2024-05-14,Lettuce,542.1,23.65
2024-01-26,Corn Yellow,999.2,32.22
2024-05-10,Rice Basmati,1566.6,32.32
2025-09-26,Raspberries,306.4,80.49
2024-11-02,Pineapple,375.7,79.77
2024-07-20,Rice Premium,799.3,30.5
2024-12-10,Cheese Mozzarella,384.1,75.216
2023-03-31,Onions Red,229.3,29.31
2023-09-12,Carrots Baby,499.1,26.16
2024-04-10,Pears,65.4,93.22
2025-02-26,Barley,1278.2,67.692
2025-01-13,Bananas,197.8,57.98
2025-09-13,Rice Basmati,1078.4,67.104
2025-03-11,Cheese Feta,407.8,109.06
2024-04-10,Grapes Green,248.6,72.22
2024-06-09,Peppers Bell,369.5,20.844
2025-07-15,Carrots,153.1,19.13
2023-06-28,Eggs,407.0,123.0
2025-01-13,Eggs Organic,348.4,97.74
2025-07-18,Spinach,267.8,26.71
2023-01-28,Lettuce,577.0,23.94
2024-07-28,Bananas,94.1,95.39
2023-10-03,Milk Fresh,394.1,114.636
2025-12-03,Pineapple,311.3,52.63
2025-07-25,Wheat Organic,1309.2,58.92
2023-08-25,Apples Green,214.2,68.89
2023-05-22,Soybeans,2260.0,64.188
2024-01-24,Pineapple,512.6,81.38
2023-02-16,Tomatoes Fresh,340.0,15.88
2024-07-04,Cabbage,582.0,47.064
2025-08-04,Mangoes,379.2,48.59
2024-01-20,Rice Basmati,663.3,68.652
2025-10-18,Quinoa,946.1,56.07
2024-04-13,Yogurt Plain,476.0,53.32
2023-05-12,Pears,318.4,87.13
2023-03-14,Oranges Navel,360.3,40.17
2023-12-03,Wheat Organic,966.5,34.97
2024-04-20,Wheat Durum,1336.1,33.26
2025-05-03,Eggs,212.0,109.05
2025-11-27,Pears,448.2,69.69
2025-09-25,Spinach,258.3,31.44
2023-11-21,Cheese Cheddar,183.3,82.42
2024-12-01,Eggplant,215.3,15.3
2024-02-29,Butter,374.3,117.05
2025-05-11,Rice Premium,1343.8,50.63
2023-12-31,Pears,351.9,74.68
2025-10-20,Cucumbers,362.6,33.54
2023-05-12,Carrots Baby,130.2,20.19
2023-08-08,Barley,580.7,50.72
2023-05-07,Zucchini,544.5,25.74
2024-11-30,Eggs,439.3,38.36
2023-05-28,Soybeans,845.7,58.14
2024-11-07,Yogurt Plain,496.9,92.808
2025-12-02,Milk Almond,418.3,128.42
2025-05-01,Pears,369.7,61.02
2023-04-21,Rice Basmati,1083.4,45.19
2025-02-09,Eggplant,470.9,34.74
2023-02-21,Onions Red,572.7,28.81
2025-01-02,Bananas,377.6,94.95
2025-08-28,Pears,57.8,94.21
2025-06-10,Cabbage,432.0,16.58
2023-10-23,Oranges,53.3,98.21
2023-09-08,Corn White,697.7,39.912
2023-10-21,Soybeans,1750.0,50.68
2025-04-01,Cream,70.5,43.59
2024-10-26,Onions White,347.9,35.89
2024-02-28,Wheat Organic,554.2,43.26
2023-05-21,Cheese Feta,247.8,109.91
2024-01-18,Wheat Durum,839.0,38.82
2025-06-17,Oranges,261.8,70.872
2023-05-12,Onions Red,496.3,37.17
2025-07-04,Corn Yellow,1340.1,60.84
2023-10-05,Corn White,1459.7,48.132
2025-04-27,Onions White,295.9,33.91
2025-02-21,Wheat Organic,1954.5,41.53
2023-05-12,Wheat Organic,1705.3,52.87
2025-03-16,Apples Red,395.7,55.2
2025-02-11,Apples Green,249.2,77.78
2025-04-16,Strawberries,325.1,63.64
2025-05-14,Rice Premium,879.0,51.53
2023-03-16,Pineapple,73.0,75.16
2023-06-24,Barley,741.8,55.308
2023-05-04,Apples Green,323.8,46.81
2025-09-21,Spinach,515.1,37.9
2025-09-23,Onions White,248.8,24.81
2025-02-17,Cucumbers,580.2,23.57
2025-10-10,Zucchini,535.2,22.66
2024-09-08,Barley,795.8,51.88
2024-12-31,Yogurt Greek,40.9,110.292
2025-08-09,Wheat Durum,1401.4,37.92
2024-10-11,Milk Almond,436.1,109.6
2025-08-20,Cabbage,312.9,24.86
2024-02-09,Cheese Cheddar,163.2,133.92
2024-02-15,Butter,467.9,40.74
2025-04-29,Rice Premium,551.4,43.9
2024-06-30,Potatoes Sweet,491.0,21.02
2024-07-18,Oranges Navel,301.1,85.6
2023-11-06,Yogurt Plain,119.3,152.34
2025-08-04,Tomatoes Cherry,554.4,18.38
2025-03-14,Butter,118.3,134.12
2025-08-17,Yogurt Plain,368.5,128.508
2025-03-07,Cucumbers,495.9,43.236
2023-02-15,Peaches,368.6,93.6
2023-04-24,Onions White,321.6,17.92
2023-05-11,Zucchini,516.1,39.58
2025-06-12,Pineapple,326.8,60.62
2024-03-17,Barley,798.7,42.87
2023-05-11,Plums,66.6,42.4
2023-08-01,Blueberries,84.4,51.73
2024-01-15,Wheat Organic,1446.4,54.66
2024-02-25,Cheese Feta,494.1,87.19
2023-09-24,Tomatoes Fresh,584.5,21.17
2025-12-07,Carrots Baby,160.4,34.49
2024-02-11,Strawberries,93.9,84.52
2023-02-28,Barley,934.3,41.13
2025-09-11,Corn White,1060.4,49.06
2025-09-10,Rice Basmati,1766.8,33.27
2025-05-17,Cheese Cheddar,23.7,128.37
2024-04-21,Carrots,382.8,37.59
2023-06-13,Potatoes,456.4,26.94
2025-08-07,Cauliflower,198.6,37.17
2023-11-27,Milk Almond,313.1,30.66
2025-10-11,Cabbage,164.4,18.45
2023-07-22,Carrots Baby,361.1,34.91
2025-08-01,Barley,925.6,56.45
2023-06-26,Rice Premium,1877.5,54.67
2024-11-08,Corn White,1645.2,57.24
2023-10-29,Yogurt Strawberry,436.4,74.83
2024-06-16,Cauliflower,558.3,27.528
2023-06-06,Pineapple,159.9,93.72
2025-01-22,Corn White,1274.5,42.516
2024-07-01,Oats,1590.0,34.59
2025-07-01,Eggs,440.7,136.41
2024-03-13,Zucchini,458.6,32.736
2025-05-18,Cabbage,406.7,39.8
2025-02-23,Eggs,72.5,158.292
2024-12-30,Wheat Durum,1323.1,45.22
2025-03-27,Bananas,68.1,50.23
2024-01-15,Cheese Mozzarella,364.9,103.392
2025-07-14,Potatoes,469.3,20.03
2024-01-31,Onions Red,681.1,29.88
2023-08-06,Cream,364.3,66.22
2023-06-13,Milk Fresh,259.4,96.948
2023-11-08,Butter,317.3,75.312
2023-12-24,Eggs,259.7,83.6
2024-06-09,Peppers Bell,616.2,23.82
2023-01-06,Bananas,122.1,97.68
2023-03-29,Rice Basmati,1594.2,41.15
2024-03-07,Plums,353.6,82.24
2024-10-31,Cream,33.5,145.82399999999998
2023-10-02,Broccoli,305.3,21.02
2025-09-17,Rice Basmati,1013.7,53.2
2023-01-22,Blueberries,415.0,49.24
2024-01-10,Milk Fresh,457.9,84.62
2025-01-17,Bananas,67.9,67.41
2023-08-20,Carrots Baby,119.6,21.62
2024-11-22,Strawberries,481.5,44.98
2023-02-09,Yogurt Greek,495.4,113.16
2024-02-18,Mangoes,239.7,53.75
2025-10-03,Carrots Baby,519.8,37.58
2023-02-25,Cream,216.7,69.408
2023-03-16,Oranges,71.5,52.51199999999999
2025-08-02,Eggplant,272.3,29.736
2024-03-11,Wheat Organic,775.7,51.9
2025-11-10,Blueberries,420.9,72.94
2023-04-27,Peaches,214.7,64.836
2025-07-29,Eggs Organic,345.7,115.548
2025-01-05,Yogurt Strawberry,450.9,98.11
2024-05-29,Eggs,53.1,88.47
2025-05-09,Blueberries,300.8,84.13
2024-03-02,Apples Green,345.8,73.57
2025-05-15,Corn White,836.0,53.78
2025-01-09,Eggs,346.4,62.15
2025-10-09,Tomatoes Cherry,192.6,33.24
2025-12-17,Milk Almond,105.7,139.02
2025-01-31,Eggplant,722.1,26.04
2024-04-18,Yogurt Strawberry,30.1,82.75
2023-05-13,Oats,1006.5,45.61
2024-05-06,Potatoes,101.6,15.85
2024-08-16,Cheese Feta,365.9,136.62
2023-12-02,Wheat Organic,926.0,42.288
2024-09-07,Milk Fresh,381.8,60.55
2025-10-21,Apples Red,297.3,98.45
2023-11-15,Wheat Organic,586.2,59.46
2025-12-28,Strawberries,172.8,82.164
2025-03-23,Eggs Organic,303.1,33.8
2024-03-28,Wheat Durum,1759.2,55.64
2023-08-27,Carrots,442.9,25.71
2023-09-11,Cabbage,334.6,36.17
2025-03-18,Milk Almond,120.9,165.888
2024-09-02,Milk Almond,130.7,144.91
2025-05-29,Eggs,380.8,100.98
2025-12-07,Corn White,1917.9,59.5
2024-12-08,Onions Red,552.5,22.8
2025-05-01,Apples Green,163.1,54.59
2024-04-16,Corn Yellow,1474.2,47.79
2025-08-06,Oranges,236.5,65.32
2023-05-09,Bananas,314.5,63.22
2025-10-27,Milk Almond,358.4,87.71
2023-05-21,Cucumbers,472.6,39.04
2025-04-03,Lettuce,395.2,40.14
2024-08-10,Cream,484.3,96.64
2025-06-04,Corn Yellow,625.1,57.828
2024-11-27,Corn White,1533.0,54.63
2024-09-12,Corn White,1974.7,38.18
2025-01-25,Cream,187.0,110.52
2024-06-13,Milk Fresh,427.9,32.652
2024-04-09,Zucchini,350.6,39.55
2023-03-16,Carrots Baby,190.2,28.85
2025-01-06,Yogurt Plain,194.0,55.59
2025-12-12,Raspberries,383.1,86.65199999999999
2024-01-18,Apples Green,104.5,50.25
2023-10-13,Yogurt Plain,107.7,113.66
2025-08-28,Pears,298.7,41.08
2025-02-13,Soybeans,1217.2,37.29
2023-11-14,Bananas,163.1,58.99199999999999
2025-04-15,Rice Premium,666.8,38.26
2025-01-25,Raspberries,455.1,58.284
2025-05-07,Barley,1790.7,60.54
2023-03-27,Quinoa,660.7,46.81
2025-02-07,Corn Yellow,652.4,59.53
2025-02-11,Wheat Organic,1415.1,30.26
2024-04-18,Rice Premium,770.3,37.84
2023-09-02,Corn White,1866.3,50.604
2024-12-08,Plums,371.1,63.228
2023-01-19,Milk Fresh,93.0,32.31
2023-05-03,Corn Yellow,1067.5,47.556
2025-07-13,Pineapple,296.2,52.71
2025-04-21,Grapes Red,70.5,93.084
2025-06-14,Potatoes,403.3,38.7
2025-08-31,Cabbage,450.9,16.3
2025-11-19,Cauliflower,762.6,33.8
2023-06-22,Raspberries,265.5,40.18
2025-07-11,Soybeans,1076.6,39.89
2024-03-05,Milk Fresh,262.3,90.68
2023-09-30,Zucchini,167.8,19.752
2023-10-18,Apples Green,263.4,61.03
2024-06-15,Blueberries,348.6,63.98
2024-11-15,Oats,1353.9,37.16
2025-12-30,Apples Red,191.1,67.02
2024-02-02,Wheat Organic,1797.1,47.64
2025-07-28,Eggplant,269.8,30.96
2023-05-10,Onions White,263.8,26.84
2025-04-18,Cream,471.3,59.79
2025-06-19,Oranges Navel,517.3,59.06399999999999
2024-09-15,Onions Red,479.0,46.2
2024-08-19,Barley,1446.4,59.92
2023-03-02,Rice Basmati,863.0,40.29
2025-10-06,Onions Red,444.4,36.55
2023-08-30,Raspberries,202.8,89.23
2025-05-21,Milk Fresh,92.7,57.89
2024-10-18,Corn White,1009.5,68.628
2023-12-16,Cheese Mozzarella,225.9,74.26
2024-01-30,Milk Fresh,380.6,29.25
2024-10-16,Rice Premium,632.2,56.28
2025-11-12,Barley,1197.6,50.44
2023-11-26,Pineapple,383.4,56.32
2025-12-09,Butter,328.3,119.92
2025-01-02,Yogurt Strawberry,431.9,143.51
2024-07-08,Soybeans,1181.0,64.92
2023-07-16,Apples Green,263.0,44.64
2024-06-02,Cucumbers,778.9,34.23
2023-04-08,Yogurt Strawberry,475.2,88.64
2024-11-28,Corn Yellow,967.1,44.34
2024-06-17,Soybeans,1289.6,58.308
2024-11-17,Mangoes,282.8,95.028
2023-12-25,Pears,276.6,81.31
2023-01-20,Peppers Bell,379.7,30.21
2025-04-16,Cream,228.5,136.8
2025-01-31,Apples Green,110.0,67.85
2024-12-13,Peaches,352.6,109.176
2025-12-02,Barley,1444.4,40.66
2025-06-01,Carrots Baby,761.9,21.864
2023-09-24,Apples Green,381.3,42.68
2025-09-28,Grapes Red,356.0,42.39
2024-11-12,Lettuce,314.7,31.07
2024-10-25,Corn Yellow,2125.1,47.59
2025-04-11,Cheese Feta,488.9,138.31
2025-03-09,Apples Red,351.9,42.76
2024-11-14,Oranges,204.1,91.49
2025-11-05,Carrots,458.4,33.73
2024-09-08,Quinoa,1402.8,57.0
2023-01-28,Eggs Organic,102.4,42.94
2023-11-20,Milk Almond,441.6,91.28
2025-03-29,Cheese Cheddar,394.5,45.8
2024-02-25,Cheese Feta,330.1,74.3
2025-11-13,Onions Red,218.0,27.14
2024-05-28,Blueberries,382.2,55.69
2024-02-23,Cheese Feta,175.0,135.144
2025-12-28,Potatoes Sweet,473.0,31.31
2024-02-26,Cheese Feta,27.3,58.01
2024-02-26,Potatoes Sweet,371.7,27.74
2023-01-12,Quinoa,1275.0,30.64
2023-01-01,Pears,226.4,65.58
2025-06-21,Potatoes Sweet,249.4,15.13
2023-07-25,Eggplant,180.9,42.804
2025-10-10,Apples Green,240.8,98.34
2024-08-06,Plums,170.7,70.69
2023-12-19,Zucchini,272.4,34.12
2025-03-18,Corn Yellow,1217.4,34.46
2024-03-10,Grapes Red,121.6,62.31
2025-06-23,Butter,89.3,25.74
2023-05-26,Spinach,205.5,16.58
2023-01-10,Oranges Navel,359.9,40.31
2024-07-09,Milk Fresh,285.8,107.628
2023-02-19,Blueberries,81.4,82.22
2024-05-28,Eggs,119.3,95.84
2024-03-07,Cabbage,313.3,47.376
2023-04-03,Corn White,1562.8,39.19
2025-12-25,Cream,24.9,32.64
2024-07-31,Eggplant,409.6,24.7
2023-04-13,Carrots Baby,268.5,41.64
2025-10-05,Milk Fresh,296.4,90.12
2025-06-30,Cream,306.8,29.53
2025-04-13,Peaches,325.6,84.2
2023-05-06,Strawberries,167.1,87.708
2024-09-19,Tomatoes Cherry,114.1,21.09
2023-11-27,Potatoes Sweet,404.7,25.632
2023-11-20,Potatoes Sweet,638.1,17.47
2025-06-06,Eggs Organic,366.2,69.07
2025-11-27,Peaches,170.1,46.42
2024-07-18,Cabbage,597.4,22.63
2024-04-17,Strawberries,115.9,91.77
2023-08-27,Eggs Organic,111.5,179.616
2024-11-20,Mangoes,408.3,45.01
2023-11-06,Plums,133.5,55.72
2025-01-13,Wheat Durum,793.7,40.33
2024-05-09,Mangoes,298.4,94.7
2023-03-14,Barley,1097.1,31.25
2025-03-29,Milk Fresh,186.0,127.43
2024-12-23,Peppers Bell,503.8,16.7
2025-03-08,Tomatoes Cherry,530.0,21.99
2025-03-18,Apples Red,100.2,99.83
2024-07-21,Quinoa,1911.3,51.096
2025-10-31,Oranges Navel,69.3,76.536
2024-02-02,Potatoes,206.1,21.312
2023-10-15,Soybeans,2298.6,49.37
2024-05-28,Blueberries,354.5,82.06
2024-10-30,Wheat Organic,682.2,56.15
2023-12-11,Blueberries,293.5,97.46
2025-04-30,Tomatoes Cherry,164.8,38.41
2023-09-08,Eggs,373.8,161.124
2024-05-13,Yogurt Strawberry,186.2,63.54
2025-05-02,Corn White,657.5,46.98
2025-01-18,Tomatoes Fresh,739.1,22.97
2025-11-03,Eggs,359.9,101.856
2024-11-28,Apples Red,299.4,49.37
2024-06-02,Oats,1288.6,51.81
2023-12-18,Peaches,162.4,92.45
2023-06-19,Corn White,1822.1,40.74
2025-09-01,Cheese Cheddar,91.4,138.28799999999998
2023-08-31,Cucumbers,268.5,20.04
2025-09-16,Peppers Bell,198.7,31.96
2023-02-04,Peppers Bell,160.5,21.45
2025-10-13,Plums,66.7,54.552
2023-01-06,Bananas,492.3,73.54
2024-07-05,Wheat Durum,1430.5,45.31
2024-11-02,Zucchini,280.4,24.3
2024-12-08,Broccoli,497.3,18.48
2025-06-21,Oats,522.7,49.18
2023-09-28,Raspberries,218.2,50.472
2023-11-25,Wheat Organic,1456.8,48.27
2024-06-23,Carrots Baby,711.8,28.97
2023-02-02,Apples Red,97.7,69.588
2023-09-15,Corn White,967.5,45.564
2025-03-16,Broccoli,463.0,24.072
2023-09-04,Peppers Bell,349.9,33.17
2024-04-30,Spinach,323.5,20.736
2025-07-14,Wheat Organic,783.1,53.42
2023-03-27,Wheat Organic,1262.4,57.7
2023-08-06,Potatoes Sweet,276.4,27.02
2023-04-26,Eggs Organic,398.6,90.25
2023-04-01,Tomatoes Fresh,570.2,24.63
2023-01-25,Rice Basmati,859.7,40.38
2024-01-30,Yogurt Greek,98.6,48.936
2024-09-17,Cheese Cheddar,100.4,114.31
2025-10-07,Mangoes,382.1,81.81
2025-09-03,Oranges Navel,192.4,70.4
2023-11-20,Lettuce,696.6,28.84
2024-08-01,Apples Green,342.1,71.81
2024-01-02,Strawberries,319.5,72.05999999999999
2023-07-05,Milk Fresh,389.1,99.86
2024-09-16,Eggs,347.3,47.05
2023-01-12,Barley,812.4,36.58
2023-06-12,Rice Premium,1176.1,51.92
2023-03-29,Milk Fresh,475.3,119.172
2023-07-06,Wheat Organic,1378.1,34.03
2023-05-08,Quinoa,1261.6,36.06
2023-02-25,Eggs,143.2,88.49
2025-02-09,Corn White,1726.4,30.28
2025-09-10,Oranges Navel,393.3,66.28
2025-04-02,Oats,584.5,53.97
2024-11-01,Rice Basmati,522.6,45.9
2023-01-16,Wheat Durum,1817.6,52.26
2023-09-27,Oranges,79.4,47.29
2024-12-14,Pears,158.3,85.12
2023-09-29,Zucchini,295.8,32.45
2025-07-29,Oats,1491.8,32.05
2023-12-17,Corn White,963.3,70.25999999999999
2025-11-27,Potatoes Sweet,623.0,30.75
2023-01-21,Strawberries,384.8,48.588
2025-07-02,Rice Basmati,1192.9,48.22
2023-02-08,Yogurt Strawberry,467.2,111.74
2024-06-03,Cheese Cheddar,350.3,68.4
2025-01-01,Corn Yellow,1849.8,57.27
2025-05-18,Blueberries,263.6,82.97
2024-10-29,Barley,1532.3,65.41199999999999
2024-11-02,Rice Basmati,1105.6,49.51
2023-06-07,Bananas,459.9,88.212
2025-01-19,Pineapple,272.7,68.68
2023-03-10,Peaches,358.2,86.64
2023-09-17,Pears,185.9,56.84
2024-12-23,Eggs,416.0,117.66
2025-01-13,Corn Yellow,590.0,59.52
2025-08-18,Yogurt Plain,127.3,138.36
2023-10-31,Cheese Feta,53.6,135.0
2025-02-15,Wheat Durum,1116.4,31.65
2023-11-03,Corn Yellow,726.6,45.35999999999999
2024-06-25,Bananas,377.4,46.62
2025-05-25,Grapes Green,329.1,75.89
2025-08-07,Broccoli,561.3,25.176
2023-09-14,Potatoes,117.1,30.06
2024-01-06,Bananas,241.5,92.7
2025-11-29,Blueberries,261.0,64.44
2024-06-02,Yogurt Plain,397.6,63.29
2023-04-09,Eggplant,587.5,19.37
2024-10-15,Carrots Baby,158.6,34.45
2024-06-26,Carrots Baby,482.0,23.65
2025-10-04,Oranges Navel,353.9,118.608
2025-10-14,Barley,1417.6,59.31
2023-01-14,Rice Basmati,1845.7,37.07
2025-03-22,Yogurt Plain,119.2,137.3
2025-10-07,Potatoes Sweet,581.6,15.55
2024-09-22,Corn Yellow,1016.9,53.73
2023-10-31,Cucumbers,225.2,20.37
2025-09-08,Wheat Durum,1276.9,38.79
2025-09-24,Zucchini,489.9,28.284
2025-02-25,Corn Yellow,1365.6,48.54
2024-08-07,Apples Red,96.0,85.21
2024-04-08,Pears,252.3,95.292
2025-06-06,Lettuce,143.4,22.69
2023-01-25,Tomatoes Cherry,429.0,30.096
2023-07-08,Lettuce,159.9,35.65
2024-12-04,Corn White,948.5,55.69199999999999
2023-12-05,Bananas,117.9,51.57
2024-09-18,Soybeans,1802.4,37.47
2024-07-10,Grapes Green,140.3,51.99
2023-07-14,Blueberries,164.4,76.236
2023-02-19,Barley,855.1,39.86
2023-05-29,Apples Green,361.8,50.09
2023-11-10,Cheese Mozzarella,296.4,95.82
2024-09-07,Milk Almond,191.3,55.62
2025-07-31,Apples Green,230.0,72.81
2023-04-17,Eggs Organic,487.1,39.06
2023-07-09,Onions White,427.5,38.43
2024-09-07,Barley,774.8,35.52
2023-10-22,Barley,2179.0,56.83
2024-02-20,Wheat Organic,572.8,32.59
2024-03-08,Carrots Baby,127.5,36.37
2023-02-22,Pineapple,228.5,65.35
2024-03-05,Milk Fresh,85.1,31.26
2023-06-01,Pears,477.9,75.9
2023-02-06,Potatoes Sweet,397.1,42.19199999999999
2025-07-17,Peaches,378.4,100.536
2024-02-02,Carrots,215.2,32.66
2024-02-14,Peppers Bell,304.4,18.37
2025-07-10,Wheat Organic,773.1,44.98
2025-07-05,Oranges Navel,233.2,56.88
2023-12-28,Peaches,206.9,54.57
2025-05-01,Yogurt Strawberry,486.9,148.4
