id,product_name,category,region,date,quantity_sold,unit_price,total_revenue,supplier,customer_type,season,weather_condition,demand_score
5024,Tomatoes Fresh,Vegetables,West Delhi,2024-11-18,699.5,45.74399999999999,26664.94,NatureHarvest,Export,Summer,Stormy,6.1
5025,Tomatoes Fresh,Vegetables,Central Delhi,2024-08-08,464.3,17.29,8027.75,DairyBest,Retail,Spring,Stormy,6.9
5026,Rice Premium,Grains,Noida,2023-06-05,1468.0,36.275999999999996,44377.64,FreshFruits,Export,Summer,Windy,5.2
5027,Grapes Green,Fruits,Noida,2025-08-27,267.7,84.516,18854.11,PremiumAgri,Export,Spring,Sunny,5.6
5028,Rice Basmati,Grains,South Delhi,2024-01-14,685.1,54.87,37591.44,DairyBest,Restaurant,Summer,Rainy,7.7
5029,Barley,Grains,East Delhi,2025-02-02,634.1,47.62799999999999,25167.43,SmartFarms,Export,Monsoon,Rainy,6.4
5030,Yogurt Strawberry,Dairy,South Delhi,2025-08-16,44.4,140.99,6259.96,SmartFarms,Retail,Spring,Cloudy,7.7
5031,Yogurt Strawberry,Dairy,South Delhi,2024-08-27,369.5,75.36,23204.6,FreshFruits,Export,Spring,Rainy,6.5
5032,Wheat Durum,Grains,North Delhi,2025-10-27,2355.0,49.86,117420.3,FreshFruits,Institution,Winter,Stormy,5.4
5033,Rice Premium,Grains,Faridabad,2023-09-09,782.5,55.25,43233.12,NatureHarvest,Retail,Autumn,Cloudy,7.3
5034,Rice Premium,Grains,Gurgaon,2025-07-18,1102.6,30.0,33078.0,GreenFields,Wholesale,Monsoon,Cloudy,9.8
5035,Cheese Cheddar,Dairy,South Delhi,2024-11-30,27.7,28.29,783.63,FreshFruits,Wholesale,Summer,Cloudy,9.4
5036,Cream,Dairy,Central Delhi,2023-07-23,404.6,42.07,17021.52,AgriCorp Ltd,Institution,Monsoon,Rainy,8.5
5037,Wheat Durum,Grains,Noida,2025-02-24,1204.9,42.99,51798.65,FreshFruits,Retail,Monsoon,Windy,6.3
5038,Oats,Grains,Noida,2024-04-22,922.2,47.7,43988.94,PremiumAgri,Institution,Autumn,Sunny,9.6
5039,Yogurt Strawberry,Dairy,Noida,2023-10-07,482.2,103.76,50033.07,FarmFresh,Wholesale,Winter,Stormy,7.8
5040,Mangoes,Fruits,Noida,2025-02-27,143.6,85.16,12228.98,GreenFields,Restaurant,Monsoon,Foggy,9.7
5041,Butter,Dairy,East Delhi,2025-01-31,492.8,87.996,36137.02,PremiumAgri,Export,Summer,Windy,9.1
5042,Cheese Mozzarella,Dairy,Noida,2024-11-24,220.2,92.84400000000001,17036.87,UrbanFarms,Export,Summer,Rainy,6.6
5043,Lettuce,Vegetables,Gurgaon,2024-02-05,519.3,34.56,17947.01,OrganicValley,Institution,Monsoon,Sunny,7.7
5044,Grapes Green,Fruits,North Delhi,2024-10-25,328.7,84.66,23189.78,OrganicValley,Export,Winter,Stormy,10.0
5045,Carrots,Vegetables,Central Delhi,2025-05-09,199.8,32.61,6515.48,AgriCorp Ltd,Restaurant,Winter,Stormy,9.2
5046,Barley,Grains,Greater Noida,2024-04-01,818.1,45.44,37174.46,GreenFields,Wholesale,Autumn,Cloudy,9.0
5047,Yogurt Greek,Dairy,Faridabad,2025-08-18,413.4,73.25,30281.55,SmartFarms,Wholesale,Spring,Rainy,8.3
5048,Tomatoes Cherry,Vegetables,North Delhi,2024-12-18,232.5,33.03,7679.48,AgriCorp Ltd,Institution,Monsoon,Windy,10.0
5049,Peppers Bell,Vegetables,Gurgaon,2024-03-14,425.4,34.54,14693.32,UrbanFarms,Wholesale,Spring,Foggy,9.3
5050,Milk Almond,Dairy,Central Delhi,2025-03-30,309.8,122.32799999999999,31581.01,DairyBest,Export,Spring,Sunny,7.3
5051,Tomatoes Fresh,Vegetables,South Delhi,2023-05-09,524.8,21.89,11487.87,AgriCorp Ltd,Wholesale,Winter,Sunny,6.6
5052,Carrots Baby,Vegetables,Central Delhi,2025-11-28,290.1,33.22,9637.12,PremiumAgri,Retail,Summer,Stormy,5.7
5053,Yogurt Greek,Dairy,North Delhi,2023-01-31,240.7,38.88,9358.42,SmartFarms,Retail,Summer,Stormy,9.4
5054,Cheese Cheddar,Dairy,Faridabad,2024-11-30,403.0,66.35,26739.05,GreenFields,Wholesale,Summer,Sunny,9.8
5055,Zucchini,Vegetables,Greater Noida,2025-02-25,352.1,21.72,7647.61,PremiumAgri,Retail,Monsoon,Foggy,6.1
5056,Carrots Baby,Vegetables,Faridabad,2023-07-25,232.2,27.22,6320.48,PremiumAgri,Wholesale,Monsoon,Cloudy,6.2
5057,Grapes Red,Fruits,South Delhi,2024-11-23,266.5,68.09,18145.99,FreshFruits,Restaurant,Summer,Foggy,7.5
5058,Cucumbers,Vegetables,West Delhi,2023-06-18,309.5,36.41,11268.89,AgriCorp Ltd,Retail,Summer,Windy,5.7
5059,Rice Basmati,Grains,North Delhi,2024-01-18,1573.2,57.52,90490.46,NatureHarvest,Institution,Summer,Rainy,8.9
5060,Cheese Feta,Dairy,Greater Noida,2024-05-07,112.3,123.72,13893.76,GreenFields,Retail,Winter,Cloudy,6.2
5061,Wheat Durum,Grains,Greater Noida,2025-11-30,855.6,41.07,35139.49,DairyBest,Wholesale,Summer,Cloudy,8.4
5062,Pears,Fruits,Noida,2023-03-17,52.7,54.86,2891.12,UrbanFarms,Wholesale,Spring,Rainy,7.4
5063,Onions Red,Vegetables,Ghaziabad,2024-05-04,237.8,18.59,4420.7,DairyBest,Wholesale,Winter,Sunny,6.0
5064,Grapes Green,Fruits,Ghaziabad,2023-04-21,65.0,68.544,3712.8,SmartFarms,Export,Autumn,Cloudy,7.0
5065,Lettuce,Vegetables,Greater Noida,2025-04-23,315.0,39.75,12521.25,SmartFarms,Restaurant,Autumn,Cloudy,8.6
5066,Cucumbers,Vegetables,Central Delhi,2024-07-14,146.3,17.94,2624.62,DairyBest,Wholesale,Monsoon,Cloudy,6.1
5067,Plums,Fruits,Central Delhi,2024-07-27,349.6,75.41,26363.34,GreenFields,Retail,Monsoon,Sunny,8.7
5068,Barley,Grains,Greater Noida,2025-02-09,1699.1,37.955999999999996,53742.53,FarmFresh,Export,Monsoon,Windy,7.8
5069,Corn White,Grains,Faridabad,2025-03-29,1703.3,38.15,64980.89,OrganicValley,Wholesale,Spring,Cloudy,6.3
5070,Rice Premium,Grains,East Delhi,2023-01-29,603.3,58.35,35202.56,DairyBest,Wholesale,Summer,Stormy,8.8
5071,Rice Premium,Grains,Ghaziabad,2025-10-25,1789.7,32.55,58254.73,PremiumAgri,Restaurant,Winter,Foggy,8.1
5072,Cauliflower,Vegetables,South Delhi,2023-01-06,522.1,35.11,18330.93,DairyBest,Institution,Summer,Windy,9.6
5073,Tomatoes Cherry,Vegetables,South Delhi,2023-11-14,561.1,23.916,11182.72,UrbanFarms,Export,Summer,Cloudy,9.8
5074,Wheat Organic,Grains,North Delhi,2025-03-21,1507.7,51.63,77842.55,GreenFields,Retail,Spring,Foggy,5.3
5075,Plums,Fruits,Noida,2024-07-21,57.2,117.96,5622.76,NatureHarvest,Export,Monsoon,Windy,10.0
5076,Wheat Durum,Grains,Faridabad,2024-10-10,902.9,41.78,37723.16,PremiumAgri,Institution,Winter,Windy,8.3
5077,Rice Basmati,Grains,Gurgaon,2023-10-23,1683.0,36.36,61193.88,OrganicValley,Wholesale,Winter,Rainy,9.6
5078,Corn Yellow,Grains,East Delhi,2023-10-04,1951.9,33.39,65173.94,AgriCorp Ltd,Retail,Winter,Rainy,5.3
5079,Quinoa,Grains,South Delhi,2024-05-02,2154.5,69.82799999999999,125370.35,FarmFresh,Export,Winter,Rainy,6.2
5080,Apples Green,Fruits,North Delhi,2025-01-24,366.1,65.85,24107.68,FarmFresh,Retail,Summer,Windy,8.2
5081,Pears,Fruits,Ghaziabad,2023-09-01,275.0,76.092,17437.75,DairyBest,Export,Autumn,Sunny,8.0
5082,Yogurt Plain,Dairy,West Delhi,2024-09-13,460.1,44.82,20621.68,FreshFruits,Institution,Autumn,Cloudy,5.3
5083,Blueberries,Fruits,East Delhi,2023-06-22,382.9,105.89999999999999,33790.92,FarmFresh,Export,Summer,Cloudy,8.4
5084,Carrots Baby,Vegetables,Central Delhi,2024-03-30,389.1,32.28,12560.15,FreshFruits,Institution,Spring,Rainy,9.4
5085,Cabbage,Vegetables,Ghaziabad,2023-06-19,684.3,38.62,26427.67,GreenFields,Retail,Summer,Foggy,5.6
5086,Cream,Dairy,West Delhi,2025-07-20,88.4,73.94,6536.3,GreenFields,Retail,Monsoon,Stormy,5.5
5087,Plums,Fruits,East Delhi,2025-10-14,357.0,72.39,25843.23,OrganicValley,Retail,Winter,Foggy,7.3
5088,Milk Fresh,Dairy,Ghaziabad,2025-09-13,414.9,144.41,59915.71,AgriCorp Ltd,Retail,Autumn,Foggy,5.4
5089,Grapes Red,Fruits,Central Delhi,2025-04-11,322.4,51.22,16513.33,UrbanFarms,Wholesale,Autumn,Stormy,5.3
5090,Pears,Fruits,Gurgaon,2025-07-17,335.6,67.3,22585.88,OrganicValley,Wholesale,Monsoon,Windy,9.5
5091,Eggs,Dairy,Gurgaon,2024-06-22,340.4,128.05,43588.22,FreshFruits,Institution,Summer,Stormy,8.4
5092,Yogurt Strawberry,Dairy,Faridabad,2025-06-07,397.9,57.55,22899.14,OrganicValley,Restaurant,Summer,Rainy,9.3
5093,Eggplant,Vegetables,West Delhi,2024-04-25,524.1,36.74,19255.43,PremiumAgri,Wholesale,Autumn,Foggy,5.1
5094,Eggs,Dairy,Central Delhi,2023-03-09,68.0,30.65,2084.2,PremiumAgri,Wholesale,Spring,Rainy,5.6
5095,Cheese Feta,Dairy,Greater Noida,2025-06-12,249.9,39.47,9863.55,AgriCorp Ltd,Retail,Summer,Sunny,6.4
5096,Rice Basmati,Grains,Gurgaon,2024-12-28,1672.0,33.75,56430.0,NatureHarvest,Wholesale,Monsoon,Sunny,7.0
5097,Yogurt Strawberry,Dairy,Ghaziabad,2024-10-08,469.0,70.28,32961.32,NatureHarvest,Institution,Winter,Stormy,6.6
5098,Oranges,Fruits,Greater Noida,2024-02-08,339.5,93.59,31773.81,GreenFields,Restaurant,Monsoon,Rainy,9.1
5099,Carrots Baby,Vegetables,West Delhi,2023-01-28,775.5,23.31,18076.9,FreshFruits,Wholesale,Summer,Cloudy,7.1
5100,Yogurt Greek,Dairy,East Delhi,2025-01-24,136.4,73.74,8381.78,DairyBest,Export,Summer,Rainy,7.3
5101,Rice Premium,Grains,West Delhi,2023-08-17,1639.4,38.13,62510.32,SmartFarms,Institution,Spring,Cloudy,9.9
5102,Quinoa,Grains,Noida,2023-11-18,1677.0,33.72,56548.44,SmartFarms,Restaurant,Summer,Foggy,6.0
5103,Rice Premium,Grains,West Delhi,2023-08-05,1230.8,30.21,37182.47,UrbanFarms,Restaurant,Spring,Foggy,6.5
5104,Cream,Dairy,Central Delhi,2024-09-07,51.1,43.21,2208.03,GreenFields,Retail,Autumn,Foggy,9.6
5105,Mangoes,Fruits,West Delhi,2023-04-21,194.2,53.45,10379.99,DairyBest,Institution,Autumn,Windy,9.5
5106,Lettuce,Vegetables,Greater Noida,2023-02-07,535.3,28.344,12643.79,FreshFruits,Export,Monsoon,Sunny,5.6
5107,Wheat Durum,Grains,Greater Noida,2023-06-25,700.8,37.48,26265.98,OrganicValley,Restaurant,Summer,Cloudy,9.0
5108,Eggs Organic,Dairy,East Delhi,2025-10-28,352.3,76.86,22564.81,SmartFarms,Export,Winter,Stormy,6.7
5109,Rice Basmati,Grains,Faridabad,2024-03-10,1573.3,56.76,89300.51,NatureHarvest,Retail,Spring,Rainy,6.6
5110,Spinach,Vegetables,South Delhi,2023-08-19,573.4,23.795999999999996,11370.52,DairyBest,Export,Spring,Sunny,9.0
5111,Corn Yellow,Grains,Faridabad,2025-10-27,1504.4,47.184,59153.01,OrganicValley,Export,Winter,Sunny,6.3
5112,Milk Almond,Dairy,Central Delhi,2023-05-07,262.3,126.08,33070.78,GreenFields,Wholesale,Winter,Stormy,8.0
5113,Tomatoes Fresh,Vegetables,Noida,2024-09-14,530.9,18.95,10060.55,PremiumAgri,Restaurant,Autumn,Windy,8.6
5114,Carrots Baby,Vegetables,Ghaziabad,2025-03-24,198.4,25.61,5081.02,UrbanFarms,Wholesale,Spring,Sunny,7.7
5115,Cheese Mozzarella,Dairy,Noida,2024-07-02,207.0,149.64,25812.9,OrganicValley,Export,Monsoon,Sunny,8.4
5116,Apples Red,Fruits,Central Delhi,2023-07-18,290.8,68.28,19855.82,AgriCorp Ltd,Wholesale,Monsoon,Foggy,9.6
5117,Yogurt Greek,Dairy,Faridabad,2024-02-02,487.8,79.86,38955.71,NatureHarvest,Wholesale,Monsoon,Stormy,5.8
5118,Milk Fresh,Dairy,Greater Noida,2023-02-06,211.7,96.75,20481.97,SmartFarms,Wholesale,Monsoon,Sunny,6.7
5119,Eggs Organic,Dairy,South Delhi,2025-09-20,382.7,58.67,22453.01,GreenFields,Retail,Autumn,Stormy,8.1
5120,Eggplant,Vegetables,East Delhi,2025-12-24,330.7,22.87,7563.11,SmartFarms,Institution,Monsoon,Sunny,7.0
5121,Milk Almond,Dairy,North Delhi,2025-09-07,368.3,87.912,26981.66,UrbanFarms,Export,Autumn,Cloudy,9.1
5122,Barley,Grains,Greater Noida,2024-04-16,1492.0,42.19,62947.48,SmartFarms,Wholesale,Autumn,Sunny,6.0
5123,Oats,Grains,South Delhi,2023-07-26,1039.9,36.77,38237.12,OrganicValley,Restaurant,Monsoon,Cloudy,7.5
5124,Strawberries,Fruits,Ghaziabad,2024-12-29,263.6,80.85,21312.06,PremiumAgri,Retail,Monsoon,Stormy,5.5
5125,Plums,Fruits,North Delhi,2025-10-06,382.5,83.84,32068.8,FreshFruits,Wholesale,Winter,Windy,6.7
5126,Cheese Feta,Dairy,Central Delhi,2025-07-14,398.2,46.74,18611.87,FarmFresh,Institution,Monsoon,Cloudy,8.9
5127,Grapes Green,Fruits,Gurgaon,2025-11-05,314.7,85.01,26752.65,OrganicValley,Retail,Summer,Rainy,9.4
5128,Cabbage,Vegetables,West Delhi,2023-11-07,224.3,25.47,5712.92,FreshFruits,Retail,Summer,Stormy,7.4
5129,Oats,Grains,Gurgaon,2024-03-26,699.6,57.79,40429.88,UrbanFarms,Wholesale,Spring,Windy,8.2
5130,Strawberries,Fruits,Faridabad,2024-09-19,132.9,65.22,8667.74,FreshFruits,Institution,Autumn,Sunny,9.7
5131,Apples Green,Fruits,Noida,2025-04-27,113.3,87.01,9858.23,NatureHarvest,Restaurant,Autumn,Stormy,6.4
5132,Pineapple,Fruits,Faridabad,2024-02-03,120.5,48.67,5864.74,OrganicValley,Retail,Monsoon,Foggy,8.9
5133,Cucumbers,Vegetables,East Delhi,2024-09-30,447.8,33.42,14965.48,OrganicValley,Wholesale,Autumn,Stormy,7.0
5134,Pineapple,Fruits,Greater Noida,2024-05-24,325.2,46.23,15034.0,PremiumAgri,Retail,Winter,Rainy,6.5
5135,Tomatoes Fresh,Vegetables,East Delhi,2025-07-02,242.6,27.88,6763.69,PremiumAgri,Institution,Monsoon,Stormy,7.9
5136,Cheese Mozzarella,Dairy,Greater Noida,2024-08-29,284.4,52.76,15004.94,NatureHarvest,Wholesale,Spring,Foggy,9.6
5137,Strawberries,Fruits,Central Delhi,2023-03-10,54.3,75.97,4125.17,SmartFarms,Wholesale,Spring,Windy,7.6
5138,Barley,Grains,Faridabad,2025-06-15,1570.5,43.14,56459.48,UrbanFarms,Export,Summer,Windy,9.5
5139,Pears,Fruits,North Delhi,2023-12-21,212.7,91.0,19355.7,NatureHarvest,Institution,Monsoon,Stormy,8.3
5140,Quinoa,Grains,West Delhi,2025-12-12,839.1,59.424,41552.23,FreshFruits,Export,Monsoon,Stormy,7.3
5141,Cheese Feta,Dairy,Central Delhi,2023-05-08,215.8,149.37,32234.05,FarmFresh,Retail,Winter,Foggy,6.5
5142,Pears,Fruits,Ghaziabad,2023-03-01,209.5,118.476,20683.94,AgriCorp Ltd,Export,Spring,Sunny,6.9
5143,Cabbage,Vegetables,East Delhi,2024-11-07,483.9,23.34,11294.23,SmartFarms,Retail,Summer,Stormy,7.2
5144,Blueberries,Fruits,East Delhi,2024-12-23,317.6,105.588,27945.62,UrbanFarms,Export,Monsoon,Foggy,8.6
5145,Butter,Dairy,Ghaziabad,2025-06-24,190.2,149.412,23681.8,FarmFresh,Export,Summer,Stormy,8.8
5146,Corn White,Grains,South Delhi,2024-12-23,1041.8,41.37,43099.27,OrganicValley,Wholesale,Monsoon,Rainy,8.6
5147,Corn White,Grains,West Delhi,2025-01-21,1470.9,42.804,52467.0,SmartFarms,Export,Summer,Windy,8.4
5148,Milk Fresh,Dairy,West Delhi,2024-05-24,131.4,144.58,18997.81,OrganicValley,Institution,Winter,Rainy,9.8
5149,Soybeans,Grains,South Delhi,2023-11-09,1110.9,56.1,62321.49,AgriCorp Ltd,Wholesale,Summer,Sunny,8.0
5150,Pears,Fruits,West Delhi,2023-02-25,80.4,77.44,6226.18,DairyBest,Institution,Monsoon,Sunny,6.2
5151,Pears,Fruits,Ghaziabad,2023-11-20,187.3,89.3,16725.89,OrganicValley,Institution,Summer,Sunny,7.3
5152,Cucumbers,Vegetables,East Delhi,2025-11-17,659.6,38.028,20902.72,UrbanFarms,Export,Summer,Sunny,9.9
5153,Butter,Dairy,Greater Noida,2024-08-06,226.0,55.79,12608.54,SmartFarms,Wholesale,Spring,Cloudy,5.7
5154,Cheese Mozzarella,Dairy,Faridabad,2023-02-07,280.3,59.44,16661.03,AgriCorp Ltd,Restaurant,Monsoon,Rainy,8.5
5155,Eggs,Dairy,Central Delhi,2023-12-31,438.2,146.15,64042.93,FarmFresh,Restaurant,Monsoon,Stormy,6.7
5156,Blueberries,Fruits,West Delhi,2025-06-11,429.5,59.75999999999999,21389.1,FreshFruits,Export,Summer,Windy,6.4
5157,Yogurt Plain,Dairy,Ghaziabad,2024-11-08,216.1,87.67,18945.49,AgriCorp Ltd,Retail,Summer,Windy,8.5
5158,Corn Yellow,Grains,Ghaziabad,2023-11-07,1725.1,52.81,91102.53,OrganicValley,Institution,Summer,Stormy,5.7
5159,Potatoes,Vegetables,Noida,2024-08-06,359.0,33.45,12008.55,NatureHarvest,Institution,Spring,Sunny,7.4
5160,Onions Red,Vegetables,Gurgaon,2025-04-23,451.6,38.92,17576.27,SmartFarms,Restaurant,Autumn,Cloudy,8.0
5161,Carrots,Vegetables,North Delhi,2023-10-14,370.6,24.76,9176.06,NatureHarvest,Wholesale,Winter,Cloudy,6.5
5162,Tomatoes Fresh,Vegetables,Gurgaon,2025-06-24,722.4,29.95,21635.88,FarmFresh,Wholesale,Summer,Sunny,7.9
5163,Cheese Mozzarella,Dairy,Faridabad,2023-05-18,181.9,139.07,25296.83,OrganicValley,Retail,Winter,Windy,9.4
5164,Milk Fresh,Dairy,Greater Noida,2025-01-16,392.1,57.97,22730.04,PremiumAgri,Retail,Summer,Stormy,8.1
5165,Milk Almond,Dairy,West Delhi,2025-08-22,226.0,94.91,21449.66,UrbanFarms,Institution,Spring,Cloudy,8.8
5166,Barley,Grains,Faridabad,2023-03-20,1921.3,49.13,94393.47,FreshFruits,Institution,Spring,Windy,8.6
5167,Rice Basmati,Grains,Ghaziabad,2025-03-03,1605.5,52.47,84240.58,NatureHarvest,Institution,Spring,Foggy,6.5
5168,Cucumbers,Vegetables,Central Delhi,2025-01-25,383.9,23.07,8856.57,AgriCorp Ltd,Restaurant,Summer,Stormy,5.9
5169,Mangoes,Fruits,Noida,2023-05-03,207.1,48.25,9992.57,FreshFruits,Restaurant,Winter,Foggy,5.4
5170,Tomatoes Fresh,Vegetables,Faridabad,2024-07-06,112.9,38.49,4345.52,PremiumAgri,Restaurant,Monsoon,Rainy,7.9
5171,Raspberries,Fruits,Gurgaon,2025-07-03,254.7,66.41,16914.63,SmartFarms,Wholesale,Monsoon,Windy,8.6
5172,Tomatoes Cherry,Vegetables,East Delhi,2024-10-08,590.7,36.576,18004.54,DairyBest,Export,Winter,Rainy,10.0
5173,Cheese Cheddar,Dairy,Central Delhi,2023-05-03,66.8,28.59,1909.81,FreshFruits,Institution,Winter,Rainy,8.1
5174,Cream,Dairy,Central Delhi,2023-07-30,129.2,140.03,18091.88,OrganicValley,Restaurant,Monsoon,Windy,6.6
5175,Grapes Red,Fruits,East Delhi,2023-02-18,287.3,57.71,16580.08,PremiumAgri,Institution,Monsoon,Stormy,8.2
5176,Carrots,Vegetables,Noida,2025-07-27,330.0,35.27,11639.1,FarmFresh,Retail,Monsoon,Windy,6.3
5177,Rice Basmati,Grains,North Delhi,2025-04-15,903.1,59.12,53391.27,GreenFields,Wholesale,Autumn,Sunny,7.5
5178,Corn Yellow,Grains,West Delhi,2025-01-01,1973.0,54.8,108120.4,FreshFruits,Retail,Summer,Cloudy,5.4
5179,Eggplant,Vegetables,South Delhi,2023-09-25,233.3,35.7,8328.81,DairyBest,Restaurant,Autumn,Cloudy,6.9
5180,Onions White,Vegetables,West Delhi,2023-12-17,124.1,41.699999999999996,4312.47,SmartFarms,Export,Monsoon,Cloudy,6.4
5181,Cucumbers,Vegetables,Gurgaon,2023-04-04,126.4,30.8,3893.12,GreenFields,Retail,Autumn,Rainy,9.6
5182,Yogurt Strawberry,Dairy,Faridabad,2024-01-18,108.0,74.75999999999999,6728.4,SmartFarms,Export,Summer,Foggy,6.4
5183,Wheat Organic,Grains,Gurgaon,2025-06-01,1662.3,53.16,73639.89,FreshFruits,Export,Summer,Stormy,6.9
5184,Lettuce,Vegetables,West Delhi,2025-12-04,539.9,33.06,17849.09,PremiumAgri,Restaurant,Monsoon,Foggy,8.1
5185,Yogurt Strawberry,Dairy,West Delhi,2024-06-06,202.6,63.936,10794.53,DairyBest,Export,Summer,Windy,6.2
5186,Rice Basmati,Grains,Gurgaon,2024-03-12,845.0,37.03,31290.35,DairyBest,Institution,Spring,Rainy,6.7
5187,Tomatoes Cherry,Vegetables,Gurgaon,2025-11-12,385.9,29.26,11291.43,NatureHarvest,Retail,Summer,Stormy,7.7
5188,Tomatoes Cherry,Vegetables,North Delhi,2025-10-20,378.0,18.348,5779.62,OrganicValley,Export,Winter,Rainy,7.8
5189,Zucchini,Vegetables,North Delhi,2023-02-12,385.5,37.89,14606.59,NatureHarvest,Wholesale,Monsoon,Stormy,8.5
5190,Tomatoes Cherry,Vegetables,South Delhi,2023-11-19,388.8,23.41,9101.81,UrbanFarms,Retail,Summer,Cloudy,9.6
5191,Oats,Grains,South Delhi,2024-02-19,564.3,60.19199999999999,28305.29,AgriCorp Ltd,Export,Monsoon,Rainy,5.8
5192,Cabbage,Vegetables,North Delhi,2024-12-30,396.8,18.983999999999998,6277.38,FarmFresh,Export,Monsoon,Sunny,9.8
5193,Quinoa,Grains,Ghaziabad,2025-08-19,1230.2,52.93,65114.49,GreenFields,Restaurant,Spring,Sunny,5.3
5194,Oats,Grains,East Delhi,2023-04-20,540.5,50.93,27527.67,AgriCorp Ltd,Wholesale,Autumn,Stormy,9.0
5195,Cheese Cheddar,Dairy,East Delhi,2024-02-08,204.2,64.91,13254.62,AgriCorp Ltd,Wholesale,Monsoon,Windy,7.9
5196,Eggplant,Vegetables,Ghaziabad,2024-04-08,544.5,28.1,15300.45,GreenFields,Restaurant,Autumn,Sunny,9.3
5197,Cabbage,Vegetables,East Delhi,2025-11-20,405.5,16.09,6524.49,NatureHarvest,Wholesale,Summer,Rainy,6.0
5198,Tomatoes Cherry,Vegetables,North Delhi,2023-06-22,721.7,15.24,10998.71,OrganicValley,Wholesale,Summer,Cloudy,7.7
5199,Milk Almond,Dairy,Gurgaon,2024-06-25,140.9,74.72,10528.05,SmartFarms,Retail,Summer,Rainy,6.4
5200,Oats,Grains,Central Delhi,2023-12-05,1839.0,49.24,90552.36,SmartFarms,Retail,Monsoon,Windy,8.1
5201,Bananas,Fruits,Greater Noida,2025-06-24,303.5,73.24,22228.34,FarmFresh,Retail,Summer,Rainy,8.3
5202,Rice Premium,Grains,Gurgaon,2024-09-10,1688.7,32.74,55288.04,NatureHarvest,Wholesale,Autumn,Stormy,6.8
5203,Wheat Durum,Grains,East Delhi,2025-10-14,1549.4,59.57,92297.76,AgriCorp Ltd,Restaurant,Winter,Cloudy,8.2
5204,Oats,Grains,Gurgaon,2025-04-21,1822.2,38.73,70573.81,SmartFarms,Institution,Autumn,Windy,8.8
5205,Oranges Navel,Fruits,North Delhi,2025-11-26,114.9,60.42,5785.22,OrganicValley,Export,Summer,Stormy,9.8
5206,Milk Fresh,Dairy,Gurgaon,2023-08-13,253.6,118.06,29940.02,GreenFields,Restaurant,Spring,Sunny,9.1
5207,Yogurt Plain,Dairy,East Delhi,2023-07-06,430.0,50.79,21839.7,SmartFarms,Retail,Monsoon,Foggy,7.6
5208,Lettuce,Vegetables,South Delhi,2025-09-18,370.1,23.38,8652.94,SmartFarms,Institution,Autumn,Sunny,5.2
5209,Oats,Grains,West Delhi,2023-05-09,1282.3,64.488,68910.8,FreshFruits,Export,Winter,Windy,5.4
5210,Eggs,Dairy,West Delhi,2025-03-06,432.6,88.99,38497.07,GreenFields,Retail,Spring,Cloudy,7.3
5211,Milk Fresh,Dairy,Faridabad,2023-03-12,399.4,100.81,40263.51,UrbanFarms,Retail,Spring,Cloudy,6.7
5212,Carrots Baby,Vegetables,South Delhi,2024-09-30,330.1,32.42,10701.84,GreenFields,Retail,Autumn,Stormy,5.6
5213,Cream,Dairy,West Delhi,2023-04-20,341.5,72.16,24642.64,PremiumAgri,Institution,Autumn,Cloudy,6.6
5214,Peppers Bell,Vegetables,East Delhi,2023-07-27,137.0,25.81,3535.97,FarmFresh,Wholesale,Monsoon,Rainy,9.5
5215,Eggplant,Vegetables,South Delhi,2023-12-26,282.7,29.68,8390.54,UrbanFarms,Wholesale,Monsoon,Foggy,6.4
5216,Eggs Organic,Dairy,Gurgaon,2023-04-10,171.7,144.11999999999998,20621.17,DairyBest,Export,Autumn,Foggy,5.4
5217,Yogurt Plain,Dairy,Greater Noida,2024-05-07,416.7,142.62,59429.75,AgriCorp Ltd,Restaurant,Winter,Windy,9.0
5218,Pears,Fruits,East Delhi,2023-05-18,126.3,41.59,5252.82,NatureHarvest,Wholesale,Winter,Stormy,7.3
5219,Wheat Durum,Grains,Central Delhi,2023-02-22,1245.2,33.9,42212.28,AgriCorp Ltd,Wholesale,Monsoon,Foggy,6.4
5220,Onions Red,Vegetables,South Delhi,2024-11-10,400.2,38.62,15455.72,FarmFresh,Institution,Summer,Sunny,6.7
5221,Onions Red,Vegetables,Gurgaon,2023-02-22,433.0,20.95,9071.35,SmartFarms,Retail,Monsoon,Rainy,5.6
5222,Rice Premium,Grains,Noida,2025-12-20,918.0,46.1,42319.8,NatureHarvest,Institution,Monsoon,Windy,7.1
5223,Plums,Fruits,West Delhi,2025-08-02,55.2,85.75,4733.4,DairyBest,Wholesale,Spring,Stormy,5.0
5224,Strawberries,Fruits,South Delhi,2025-09-26,161.1,112.608,15117.62,UrbanFarms,Export,Autumn,Stormy,8.1
5225,Eggs Organic,Dairy,Noida,2024-09-04,32.6,41.58,1355.51,PremiumAgri,Wholesale,Autumn,Stormy,8.8
5226,Eggplant,Vegetables,North Delhi,2023-08-17,199.5,24.14,4815.93,PremiumAgri,Institution,Spring,Stormy,8.1
5227,Eggs,Dairy,Central Delhi,2024-02-16,419.0,114.32,47900.08,SmartFarms,Wholesale,Monsoon,Cloudy,6.9
5228,Apples Green,Fruits,South Delhi,2023-08-26,107.8,55.36,5967.81,PremiumAgri,Wholesale,Spring,Stormy,5.3
5229,Cheese Feta,Dairy,Central Delhi,2024-07-01,308.4,119.01,36702.68,DairyBest,Restaurant,Monsoon,Sunny,8.8
